1585.895664	1782.613977	[[1585.89566, 1782.613977], [1624.80417, 1754.396178], [1630.93554, 1755.454938], [1624.27095, 1745.432049], [1593.41541, 1724.171183], [1633.57236, 1744.990561], [1521.84085, 1750.095547], [1514.49122, 1760.075938], [1662.95982, 1752.27712], [1628.24059, 1708.235724], [1581.17596, 1682.022698], [1692.41839, 1772.057334]]
1373.915093	1795.431678	[[1373.91509, 1795.431678], [1378.15771, 1775.252858], [1404.24839, 1788.614656], [1330.13926, 1795.146063], [1387.80626, 1734.214903], [1438.54222, 1812.537145], [1448.89814, 1746.829207], [1271.11586, 1746.448359], [1304.19611, 1693.041305], [1480.77878, 1723.69814], [1276.59817, 1691.154213], [1514.49122, 1760.075938]]
1981.046346	1734.539567	[[1835.28972, 1656.372275], [1839.21066, 1604.582872], [1784.66152, 1717.7466], [1780.65769, 1819.308502], [1755.04287, 1747.401986], [1752.65904, 1713.902144], [1749.10235, 1699.735603], [1825.01302, 1536.393436], [1766.21269, 1592.000795], [1719.07473, 1746.624835], [1791.9682, 1536.922825], [1798.21888, 1526.569894]]
657.090067	1910.377257	[[1030.5419, 1790.662005], [1061.34053, 1761.57729], [1091.57079, 1808.638209], [1015.34458, 1620.245176], [1108.37214, 1800.00633], [1074.50563, 1686.096665], [1111.62856, 1775.423981], [1038.06165, 1606.520877], [1131.71623, 1770.259618], [1087.0414, 1646.261953], [1096.23334, 1612.619733], [1120.24583, 1649.996935]]
483.814480	219.859830	[[123.9383, 108.070845], [14.42728, 12.323616], [15.0, 10.0], [12.84032, 14.114919], [11.78997, -4.741727], [-4.41848, 13.553838], [-1.11538, 0.152629], [1128.80868, 103.531429], [1155.24869, 134.124058], [1291.96, 115.259712], [1358.75108, 111.246446], [1440.50192, 104.414658]]
580.966479	1923.338756	[[1030.5419, 1790.662005], [1061.34053, 1761.57729], [106.74986, 1703.239394], [1091.57079, 1808.638209], [1015.34458, 1620.245176], [1108.37214, 1800.00633], [1074.50563, 1686.096665], [1111.62856, 1775.423981], [1038.06165, 1606.520877], [1131.71623, 1770.259618], [1087.0414, 1646.261953], [1096.23334, 1612.619733]]
224.786281	1303.196104	[[104.30419, 1291.231463], [113.9998, 1240.312878], [107.95372, 1250.155847], [133.24233, 1434.489223], [106.74986, 1703.239394], [1013.65208, 1382.846059], [1010.38719, 1184.783934], [1023.1698, 1297.994287], [1018.58501, 1203.884057], [1027.61752, 1370.237618], [1031.25422, 1391.279406], [1044.99946, 1196.275834]]
537.526289	1436.988458	[[133.24233, 1434.489223], [113.92224, 1497.252133], [104.30419, 1291.231463], [113.9998, 1240.312878], [107.95372, 1250.155847], [1013.65208, 1382.846059], [1027.61752, 1370.237618], [1031.25422, 1391.279406], [1023.1698, 1297.994287], [106.74986, 1703.239394], [1015.34458, 1620.245176], [1038.06165, 1606.520877]]
1755.042870	1747.401986	[[1755.04287, 1747.401986], [1752.65904, 1713.902144], [1719.07473, 1746.624835], [1784.66152, 1717.7466], [1749.10235, 1699.735603], [1692.41839, 1772.057334], [1780.65769, 1819.308502], [1696.54667, 1683.98666], [1662.95982, 1752.27712], [1835.28972, 1656.372275], [1633.57236, 1744.990561], [1630.93554, 1755.454938]]
687.192506	1316.170285	[[1013.65208, 1382.846059], [1023.1698, 1297.994287], [1027.61752, 1370.237618], [1031.25422, 1391.279406], [1074.44887, 1389.460164], [1096.64265, 1343.657651], [1095.76031, 1399.536029], [1109.47844, 1272.573314], [1116.43227, 1246.68781], [1101.69897, 1449.963515], [1095.42426, 1469.172773], [1101.91125, 1469.689145]]
983.662893	647.467695	[[1110.72794, 1003.566138], [1036.26161, 1047.786181], [1225.35064, 1027.765823], [1207.99306, 1044.926304], [1088.78939, 1100.073151], [1277.10694, 1012.89954], [1072.64141, 1108.814535], [1171.09424, 1085.630994], [1239.69926, 1055.856398], [1255.51628, 1046.640573], [1146.5017, 1117.977868], [1259.55773, 1065.850642]]
1770.750857	1404.980324	[[1770.75085, 1404.980324], [1771.28608, 1414.683493], [1774.90967, 1385.109843], [1801.92536, 1402.768115], [1779.01736, 1360.319605], [1785.79927, 1460.261919], [1705.84025, 1449.950177], [1738.22684, 1325.808347], [1837.49161, 1336.979661], [1693.98874, 1340.107037], [1824.88109, 1314.074158], [1658.04775, 1352.656882]]
1108.764377	1454.193557	[[1108.76437, 1454.193557], [1101.69897, 1449.963515], [1101.91125, 1469.689145], [1095.42426, 1469.172773], [1092.7697, 1492.974327], [1143.60917, 1479.391666], [1112.56241, 1504.945307], [1095.76031, 1399.536029], [1074.44887, 1389.460164], [1100.20873, 1542.123306], [1172.58519, 1531.345685], [1096.64265, 1343.657651]]
221.474774	889.004592	[[113.9998, 1240.312878], [107.95372, 1250.155847], [104.30419, 1291.231463], [133.24233, 1434.489223], [113.92224, 1497.252133], [106.74986, 1703.239394], [1036.26161, 1047.786181], [1010.38719, 1184.783934], [1018.58501, 1203.884057], [1044.99946, 1196.275834], [1072.64141, 1108.814535], [1088.78939, 1100.073151]]
1661.646998	331.155257	[[1632.95603, 117.954188], [1795.58383, 113.749695], [1358.75108, 111.246446], [1291.96, 115.259712], [1128.80868, 103.531429], [1858.26063, 912.61709], [1780.96054, 1048.872409], [1776.36367, 1083.289839], [1703.93867, 1105.923518], [1277.10694, 1012.89954], [1669.23917, 1116.179408], [1357.89838, 1057.310921]]
431.301348	763.421406	[[113.9998, 1240.312878], [107.95372, 1250.155847], [104.30419, 1291.231463], [1036.26161, 1047.786181], [1010.38719, 1184.783934], [1110.72794, 1003.566138], [123.9383, 108.070845], [1072.64141, 1108.814535], [1018.58501, 1203.884057], [133.24233, 1434.489223], [1088.78939, 1100.073151], [1044.99946, 1196.275834]]
1452.661819	1611.317957	[[1452.66181, 1611.317957], [1408.92829, 1651.747437], [1447.71036, 1546.491222], [1389.36719, 1636.377113], [1514.49828, 1577.506958], [1481.83505, 1677.876408], [1514.4147, 1568.586176], [1372.61458, 1619.32125], [1513.06567, 1681.587018], [1480.77878, 1723.69814], [1356.43575, 1540.54287], [1448.89814, 1746.829207]]
767.712203	1845.526948	[[1030.5419, 1790.662005], [1061.34053, 1761.57729], [1091.57079, 1808.638209], [1015.34458, 1620.245176], [1108.37214, 1800.00633], [1074.50563, 1686.096665], [1111.62856, 1775.423981], [1038.06165, 1606.520877], [1131.71623, 1770.259618], [1087.0414, 1646.261953], [1096.23334, 1612.619733], [1120.24583, 1649.996935]]
1827.040616	549.033716	[[1858.26063, 912.61709], [1795.58383, 113.749695], [1632.95603, 117.954188], [1780.96054, 1048.872409], [1776.36367, 1083.289839], [1703.93867, 1105.923518], [1825.17234, 1127.929555], [1669.23917, 1116.179408], [1703.85582, 1145.574783], [1772.66785, 1177.29105], [1358.75108, 111.246446], [1714.75278, 1189.600266]]
1583.594200	409.509443	[[1632.95603, 117.954188], [1795.58383, 113.749695], [1358.75108, 111.246446], [1291.96, 115.259712], [1128.80868, 103.531429], [1858.26063, 912.61709], [1780.96054, 1048.872409], [1277.10694, 1012.89954], [1357.89838, 1057.310921], [1776.36367, 1083.289839], [1339.31366, 1069.856758], [1703.93867, 1105.923518]]
318.842864	1482.018799	[[133.24233, 1434.489223], [113.92224, 1497.252133], [104.30419, 1291.231463], [106.74986, 1703.239394], [107.95372, 1250.155847], [113.9998, 1240.312878], [1013.65208, 1382.846059], [1015.34458, 1620.245176], [1027.61752, 1370.237618], [1031.25422, 1391.279406], [1023.1698, 1297.994287], [1038.06165, 1606.520877]]
1932.934893	499.763533	[[1795.58383, 113.749695], [1858.26063, 912.61709], [1632.95603, 117.954188], [1780.96054, 1048.872409], [1776.36367, 1083.289839], [1825.17234, 1127.929555], [1703.93867, 1105.923518], [1669.23917, 1116.179408], [1703.85582, 1145.574783], [1358.75108, 111.246446], [1772.66785, 1177.29105], [1714.75278, 1189.600266]]
1682.494095	346.406331	[[1632.95603, 117.954188], [1795.58383, 113.749695], [1358.75108, 111.246446], [1291.96, 115.259712], [1858.26063, 912.61709], [1128.80868, 103.531429], [1780.96054, 1048.872409], [1776.36367, 1083.289839], [1703.93867, 1105.923518], [1669.23917, 1116.179408], [1277.10694, 1012.89954], [1357.89838, 1057.310921]]
451.210888	882.219270	[[113.9998, 1240.312878], [107.95372, 1250.155847], [104.30419, 1291.231463], [1036.26161, 1047.786181], [1010.38719, 1184.783934], [133.24233, 1434.489223], [1018.58501, 1203.884057], [1072.64141, 1108.814535], [1110.72794, 1003.566138], [1044.99946, 1196.275834], [1088.78939, 1100.073151], [1057.14326, 1222.285229]]
1795.583831	113.749695	[[1795.58383, 113.749695], [1632.95603, 117.954188], [1358.75108, 111.246446], [1291.96, 115.259712], [1128.80868, 103.531429], [1858.26063, 912.61709], [1780.96054, 1048.872409], [1776.36367, 1083.289839], [811.97154, 103.553547], [1703.93867, 1105.923518], [1669.23917, 1116.179408], [1825.17234, 1127.929555]]
884.919672	1885.917740	[[1030.5419, 1790.662005], [1061.34053, 1761.57729], [1091.57079, 1808.638209], [1108.37214, 1800.00633], [1111.62856, 1775.423981], [1131.71623, 1770.259618], [1074.50563, 1686.096665], [1015.34458, 1620.245176], [1087.0414, 1646.261953], [1038.06165, 1606.520877], [1120.24583, 1649.996935], [1198.74526, 1769.034196]]
58.963946	1721.685309	[[106.74986, 1703.239394], [113.92224, 1497.252133], [133.24233, 1434.489223], [104.30419, 1291.231463], [107.95372, 1250.155847], [113.9998, 1240.312878], [1015.34458, 1620.245176], [1030.5419, 1790.662005], [1038.06165, 1606.520877], [1061.34053, 1761.57729], [1013.65208, 1382.846059], [1074.50563, 1686.096665]]
676.356642	973.012290	[[1036.26161, 1047.786181], [1010.38719, 1184.783934], [1018.58501, 1203.884057], [1072.64141, 1108.814535], [1044.99946, 1196.275834], [1088.78939, 1100.073151], [1110.72794, 1003.566138], [1057.14326, 1222.285229], [1146.5017, 1117.977868], [1122.15508, 1199.643452], [1171.09424, 1085.630994], [1159.76701, 1130.158687]]
1474.397365	142.574223	[[1358.75108, 111.246446], [1632.95603, 117.954188], [1291.96, 115.259712], [1795.58383, 113.749695], [1128.80868, 103.531429], [811.97154, 103.553547], [773.12043, 101.483559], [625.83142, 103.577345], [1858.26063, 912.61709], [1277.10694, 1012.89954], [1225.35064, 1027.765823], [1357.89838, 1057.310921]]
814.603015	808.708934	[[1036.26161, 1047.786181], [1110.72794, 1003.566138], [1072.64141, 1108.814535], [1088.78939, 1100.073151], [1010.38719, 1184.783934], [1018.58501, 1203.884057], [1044.99946, 1196.275834], [1171.09424, 1085.630994], [1146.5017, 1117.977868], [1207.99306, 1044.926304], [1225.35064, 1027.765823], [1159.76701, 1130.158687]]
1057.143265	1222.285229	[[1122.15508, 1199.643452], [1147.40537, 1172.49256], [1096.64265, 1343.657651], [1146.5017, 1117.977868], [1159.76701, 1130.158687], [1181.13475, 1294.254414], [1203.49289, 1252.345506], [1218.37262, 1230.597173], [1218.06915, 1194.362669], [1074.44887, 1389.460164], [1171.09424, 1085.630994], [1237.51021, 1228.456031]]
750.425616	1929.332562	[[1030.5419, 1790.662005], [1061.34053, 1761.57729], [1091.57079, 1808.638209], [1108.37214, 1800.00633], [1111.62856, 1775.423981], [1074.50563, 1686.096665], [1015.34458, 1620.245176], [1131.71623, 1770.259618], [1038.06165, 1606.520877], [1087.0414, 1646.261953], [1120.24583, 1649.996935], [1096.23334, 1612.619733]]
811.190191	1916.523542	[[1030.5419, 1790.662005], [1061.34053, 1761.57729], [1091.57079, 1808.638209], [1108.37214, 1800.00633], [1111.62856, 1775.423981], [1074.50563, 1686.096665], [1131.71623, 1770.259618], [1015.34458, 1620.245176], [1038.06165, 1606.520877], [1087.0414, 1646.261953], [1120.24583, 1649.996935], [1198.74526, 1769.034196]]
1731.781303	732.050706	[[1858.26063, 912.61709], [1780.96054, 1048.872409], [1776.36367, 1083.289839], [1703.93867, 1105.923518], [1669.23917, 1116.179408], [1825.17234, 1127.929555], [1703.85582, 1145.574783], [1772.66785, 1177.29105], [1714.75278, 1189.600266], [1649.96714, 1210.713167], [1699.03818, 1218.658548], [1644.59102, 1219.632654]]
12.840324	14.114919	[[12.84032, 14.114919], [10.60268, 14.963544], [-4.41848, 13.553838], [11.78997, -4.741727], [-1.11538, 0.152629], [123.9383, 108.070845], [1128.80868, 103.531429], [1155.24869, 134.124058], [113.9998, 1240.312878], [107.95372, 1250.155847], [104.30419, 1291.231463], [1291.96, 115.259712]]
796.721396	1135.729777	[[1010.38719, 1184.783934], [1018.58501, 1203.884057], [1036.26161, 1047.786181], [1044.99946, 1196.275834], [1057.14326, 1222.285229], [1072.64141, 1108.814535], [1088.78939, 1100.073151], [1122.15508, 1199.643452], [1110.72794, 1003.566138], [1146.5017, 1117.977868], [1147.40537, 1172.49256], [1159.76701, 1130.158687]]
701.729215	373.217552	[[1128.80868, 103.531429], [1155.24869, 134.124058], [123.9383, 108.070845], [1291.96, 115.259712], [1358.75108, 111.246446], [1110.72794, 1003.566138], [1036.26161, 1047.786181], [15.0, 10.0], [1440.50192, 104.414658], [11.78997, -4.741727], [-4.41848, 13.553838], [-1.11538, 0.152629]]
168.635191	1702.544134	[[106.74986, 1703.239394], [113.92224, 1497.252133], [133.24233, 1434.489223], [104.30419, 1291.231463], [107.95372, 1250.155847], [113.9998, 1240.312878], [1015.34458, 1620.245176], [1030.5419, 1790.662005], [1038.06165, 1606.520877], [1061.34053, 1761.57729], [1013.65208, 1382.846059], [1074.50563, 1686.096665]]
902.579190	1279.002738	[[1023.1698, 1297.994287], [1013.65208, 1382.846059], [1027.61752, 1370.237618], [1031.25422, 1391.279406], [1074.44887, 1389.460164], [1096.64265, 1343.657651], [1109.47844, 1272.573314], [1116.43227, 1246.68781], [1095.76031, 1399.536029], [1122.15508, 1199.643452], [1161.37817, 1299.218005], [1101.69897, 1449.963515]]
1705.840254	1449.950177	[[1705.84025, 1449.950177], [1771.28608, 1414.683493], [1770.75085, 1404.980324], [1785.79927, 1460.261919], [1704.85803, 1535.959228], [1774.90967, 1385.109843], [1633.53261, 1386.198741], [1801.92536, 1402.768115], [1658.04775, 1352.656882], [1693.98874, 1340.107037], [1779.01736, 1360.319605], [1798.21888, 1526.569894]]
1812.850668	137.691511	[[1795.58383, 113.749695], [1632.95603, 117.954188], [1358.75108, 111.246446], [1291.96, 115.259712], [1128.80868, 103.531429], [1858.26063, 912.61709], [1780.96054, 1048.872409], [1776.36367, 1083.289839], [1703.93867, 1105.923518], [1669.23917, 1116.179408], [1825.17234, 1127.929555], [811.97154, 103.553547]]
567.736063	926.005730	[[1036.26161, 1047.786181], [1010.38719, 1184.783934], [1018.58501, 1203.884057], [1072.64141, 1108.814535], [1044.99946, 1196.275834], [1110.72794, 1003.566138], [1088.78939, 1100.073151], [113.9998, 1240.312878], [107.95372, 1250.155847], [1057.14326, 1222.285229], [1023.1698, 1297.994287], [104.30419, 1291.231463]]
872.216700	358.352964	[[1128.80868, 103.531429], [1291.96, 115.259712], [1358.75108, 111.246446], [1440.50192, 104.414658], [1509.55747, 109.98386], [1110.72794, 1003.566138], [1036.26161, 1047.786181], [1225.35064, 1027.765823], [1595.06945, 112.95394], [1207.99306, 1044.926304], [1277.10694, 1012.89954], [1088.78939, 1100.073151]]
1834.603075	432.741853	[[1795.58383, 113.749695], [1632.95603, 117.954188], [1858.26063, 912.61709], [1358.75108, 111.246446], [1780.96054, 1048.872409], [1291.96, 115.259712], [1776.36367, 1083.289839], [1703.93867, 1105.923518], [1825.17234, 1127.929555], [1669.23917, 1116.179408], [1703.85582, 1145.574783], [1772.66785, 1177.29105]]
1612.308252	905.340451	[[1669.23917, 1116.179408], [1703.93867, 1105.923518], [1780.96054, 1048.872409], [1776.36367, 1083.289839], [1858.26063, 912.61709], [1703.85582, 1145.574783], [1714.75278, 1189.600266], [1649.96714, 1210.713167], [1825.17234, 1127.929555], [1772.66785, 1177.29105], [1644.59102, 1219.632654], [1640.44838, 1227.612642]]
1453.087382	617.040497	[[1277.10694, 1012.89954], [1357.89838, 1057.310921], [1339.31366, 1069.856758], [1225.35064, 1027.765823], [1255.51628, 1046.640573], [1325.13157, 1084.292535], [1239.69926, 1055.856398], [1259.55773, 1065.850642], [1207.99306, 1044.926304], [1858.26063, 912.61709], [1358.75108, 111.246446], [1110.72794, 1003.566138]]
1696.546679	1683.986660	[[1696.54667, 1683.98666], [1749.10235, 1699.735603], [1752.65904, 1713.902144], [1719.07473, 1746.624835], [1628.24059, 1708.235724], [1662.95982, 1752.27712], [1623.96658, 1643.679123], [1755.04287, 1747.401986], [1633.57236, 1744.990561], [1692.41839, 1772.057334], [1784.66152, 1717.7466], [1624.27095, 1745.432049]]
308.084758	203.536182	[[123.9383, 108.070845], [12.84032, 14.114919], [10.60268, 14.963544], [11.78997, -4.741727], [-4.41848, 13.553838], [-1.11538, 0.152629], [1128.80868, 103.531429], [1155.24869, 134.124058], [1291.96, 115.259712], [1358.75108, 111.246446], [113.9998, 1240.312878], [107.95372, 1250.155847]]
610.436578	976.402252	[[1036.26161, 1047.786181], [1010.38719, 1184.783934], [1018.58501, 1203.884057], [1072.64141, 1108.814535], [1044.99946, 1196.275834], [1088.78939, 1100.073151], [1110.72794, 1003.566138], [1057.14326, 1222.285229], [1023.1698, 1297.994287], [1146.5017, 1117.977868], [1122.15508, 1199.643452], [113.9998, 1240.312878]]
242.374645	654.453533	[[123.9383, 108.070845], [113.9998, 1240.312878], [107.95372, 1250.155847], [104.30419, 1291.231463], [10.60268, 14.963544], [12.84032, 14.114919], [-4.41848, 13.553838], [-1.11538, 0.152629], [11.78997, -4.741727], [133.24233, 1434.489223], [113.92224, 1497.252133], [1036.26161, 1047.786181]]
1108.372143	1800.006330	[[1108.37214, 1800.00633], [1091.57079, 1808.638209], [1111.62856, 1775.423981], [1131.71623, 1770.259618], [1061.34053, 1761.57729], [1030.5419, 1790.662005], [1198.74526, 1769.034196], [1194.8499, 1756.168728], [1201.79827, 1752.761553], [1175.31077, 1703.753986], [1074.50563, 1686.096665], [1175.66687, 1691.728252]]
918.112827	331.047129	[[1128.80868, 103.531429], [1291.96, 115.259712], [1358.75108, 111.246446], [1440.50192, 104.414658], [1509.55747, 109.98386], [1110.72794, 1003.566138], [1595.06945, 112.95394], [1036.26161, 1047.786181], [1632.95603, 117.954188], [1225.35064, 1027.765823], [1207.99306, 1044.926304], [1277.10694, 1012.89954]]
1991.099451	611.342178	[[1858.26063, 912.61709], [1780.96054, 1048.872409], [1776.36367, 1083.289839], [1795.58383, 113.749695], [1825.17234, 1127.929555], [1703.93867, 1105.923518], [1669.23917, 1116.179408], [1703.85582, 1145.574783], [1772.66785, 1177.29105], [1632.95603, 117.954188], [1714.75278, 1189.600266], [1821.02833, 1242.666214]]
1031.254228	1391.279406	[[1031.25422, 1391.279406], [1013.65208, 1382.846059], [1027.61752, 1370.237618], [1074.44887, 1389.460164], [1095.76031, 1399.536029], [1096.64265, 1343.657651], [1101.69897, 1449.963515], [1023.1698, 1297.994287], [1108.76437, 1454.193557], [1095.42426, 1469.172773], [1101.91125, 1469.689145], [1092.7697, 1492.974327]]
567.088071	307.298217	[[123.9383, 108.070845], [1128.80868, 103.531429], [1155.24869, 134.124058], [14.42728, 12.323616], [12.84032, 14.114919], [11.78997, -4.741727], [-4.41848, 13.553838], [-1.11538, 0.152629], [1291.96, 115.259712], [1358.75108, 111.246446], [1036.26161, 1047.786181], [1110.72794, 1003.566138]]
1772.410177	309.603489	[[1795.58383, 113.749695], [1632.95603, 117.954188], [1358.75108, 111.246446], [1291.96, 115.259712], [1858.26063, 912.61709], [1128.80868, 103.531429], [1780.96054, 1048.872409], [1776.36367, 1083.289839], [1703.93867, 1105.923518], [1669.23917, 1116.179408], [1825.17234, 1127.929555], [1703.85582, 1145.574783]]
8.226976	14.675081	[[10.60268, 14.963544], [12.84032, 14.114919], [-4.41848, 13.553838], [-1.11538, 0.152629], [11.78997, -4.741727], [123.9383, 108.070845], [1128.80868, 103.531429], [1155.24869, 134.124058], [113.9998, 1240.312878], [107.95372, 1250.155847], [104.30419, 1291.231463], [1291.96, 115.259712]]
1257.152666	1333.450922	[[1257.15266, 1333.450922], [1256.70341, 1366.792917], [1275.74596, 1380.717657], [1230.00966, 1282.911026], [1181.13475, 1294.254414], [1343.93866, 1306.982584], [1203.49289, 1252.345506], [1312.06949, 1248.952672], [1237.51021, 1228.456031], [1218.37262, 1230.597173], [1238.75104, 1445.768945], [1374.51592, 1334.743719]]
1321.400650	617.654356	[[1277.10694, 1012.89954], [1225.35064, 1027.765823], [1255.51628, 1046.640573], [1110.72794, 1003.566138], [1357.89838, 1057.310921], [1207.99306, 1044.926304], [1239.69926, 1055.856398], [1259.55773, 1065.850642], [1339.31366, 1069.856758], [1325.13157, 1084.292535], [1171.09424, 1085.630994], [1262.52275, 1106.402471]]
1581.175960	1682.022698	[[1581.17596, 1682.022698], [1579.97593, 1671.231101], [1593.41541, 1724.171183], [1628.24059, 1708.235724], [1623.96658, 1643.679123], [1513.06567, 1681.587018], [1624.27095, 1745.432049], [1633.57236, 1744.990561], [1624.80417, 1754.396178], [1630.93554, 1755.454938], [1521.84085, 1750.095547], [1481.83505, 1677.876408]]
1040.478427	822.915240	[[1110.72794, 1003.566138], [1036.26161, 1047.786181], [1225.35064, 1027.765823], [1207.99306, 1044.926304], [1088.78939, 1100.073151], [1072.64141, 1108.814535], [1171.09424, 1085.630994], [1277.10694, 1012.89954], [1239.69926, 1055.856398], [1255.51628, 1046.640573], [1146.5017, 1117.977868], [1259.55773, 1065.850642]]
143.168310	1206.744318	[[113.9998, 1240.312878], [107.95372, 1250.155847], [104.30419, 1291.231463], [133.24233, 1434.489223], [106.74986, 1703.239394], [102.66019, 448.667658], [1010.38719, 1184.783934], [1018.58501, 1203.884057], [1023.1698, 1297.994287], [1013.65208, 1382.846059], [1027.61752, 1370.237618], [1044.99946, 1196.275834]]
1873.693815	769.763831	[[1858.26063, 912.61709], [1780.96054, 1048.872409], [1776.36367, 1083.289839], [1825.17234, 1127.929555], [1703.93867, 1105.923518], [1669.23917, 1116.179408], [1703.85582, 1145.574783], [1772.66785, 1177.29105], [1714.75278, 1189.600266], [1821.02833, 1242.666214], [1699.03818, 1218.658548], [1649.96714, 1210.713167]]
236.230373	1148.118130	[[113.9998, 1240.312878], [107.95372, 1250.155847], [104.30419, 1291.231463], [133.24233, 1434.489223], [106.74986, 1703.239394], [102.66019, 448.667658], [1010.38719, 1184.783934], [1018.58501, 1203.884057], [1023.1698, 1297.994287], [1036.26161, 1047.786181], [1044.99946, 1196.275834], [1013.65208, 1382.846059]]
773.337811	1549.739577	[[1015.34458, 1620.245176], [1038.06165, 1606.520877], [1092.7697, 1492.974327], [1100.20873, 1542.123306], [1087.0414, 1646.261953], [1096.23334, 1612.619733], [1074.50563, 1686.096665], [1095.42426, 1469.172773], [1101.91125, 1469.689145], [1074.44887, 1389.460164], [1101.69897, 1449.963515], [1112.96634, 1601.228726]]
1218.069150	1194.362669	[[1218.06915, 1194.362669], [1218.37262, 1230.597173], [1237.51021, 1228.456031], [1203.49289, 1252.345506], [1147.40537, 1172.49256], [1299.50529, 1167.527258], [1159.76701, 1130.158687], [1230.00966, 1282.911026], [1122.15508, 1199.643452], [1262.52275, 1106.402471], [1146.5017, 1117.977868], [1181.13475, 1294.254414]]
113.999809	1240.312878	[[113.9998, 1240.312878], [107.95372, 1250.155847], [104.30419, 1291.231463], [133.24233, 1434.489223], [106.74986, 1703.239394], [102.66019, 448.667658], [1010.38719, 1184.783934], [1018.58501, 1203.884057], [1013.65208, 1382.846059], [1023.1698, 1297.994287], [1027.61752, 1370.237618], [1031.25422, 1391.279406]]
170.229566	978.916704	[[113.9998, 1240.312878], [107.95372, 1250.155847], [104.30419, 1291.231463], [133.24233, 1434.489223], [102.66019, 448.667658], [106.74986, 1703.239394], [1000.60212, 821.402477], [1011.39769, 841.399853], [1010.38719, 1184.783934], [1036.26161, 1047.786181], [1018.58501, 1203.884057], [1040.47842, 822.91524]]
